<TICKER>,<PER>,<DATE>,<TIME>,Open,High,Low,Close,Volume
US1.AMZN,60,20120627,200000,226.1000000,226.8000000,226.0100000,226.6100000,215908
US1.AMZN,60,20120627,210000,226.6299000,227.5000000,226.2100000,226.2288000,221703
US1.AMZN,60,20120627,220000,226.2900000,226.4700000,224.0600000,224.6680000,303502
US1.AMZN,60,20120627,230000,224.6600000,224.7400000,223.3000000,223.6500000,346106
US1.AMZN,60,20120628,000000,223.7300000,226.2100000,223.4400000,225.6200000,653960
US1.AMZN,60,20120628,010000,225.6400000,225.6400000,225.6200000,225.6200000,72443
US1.AMZN,60,20120628,180000,223.9200000,224.6200000,222.6500000,223.1000000,369904
US1.AMZN,60,20120628,190000,223.1198000,223.3900000,221.0800000,221.6600000,545048
US1.AMZN,60,20120628,200000,221.5100000,222.1000000,221.3100000,221.8600000,275597
US1.AMZN,60,20120628,210000,221.8600000,222.3800000,221.2900000,221.4500000,209229
US1.AMZN,60,20120628,220000,221.3900000,221.5700000,219.5700000,220.2000000,392392
US1.AMZN,60,20120628,230000,220.2900000,220.5400000,218.7500000,219.0082000,416702
US1.AMZN,60,20120629,000000,218.9940000,221.9000000,218.8884000,221.3000000,610472
US1.AMZN,60,20120629,010000,221.3100000,221.3100000,221.3100000,221.3100000,98819
US1.AMZN,60,20120629,180000,224.7000000,226.0000000,223.7100000,225.1300000,544733
US1.AMZN,60,20120629,190000,225.2700000,226.2400000,224.9700000,225.8100000,536646
US1.AMZN,60,20120629,200000,225.8100000,227.5400000,225.6700000,226.9100000,555970
US1.AMZN,60,20120629,210000,226.8400000,227.1800000,226.6100000,227.1800000,231185
US1.AMZN,60,20120629,220000,227.1500000,227.7500000,227.0700000,227.6400000,295405
US1.AMZN,60,20120629,230000,227.6600000,228.3300000,227.5800000,228.3050000,354628
US1.AMZN,60,20120630,000000,228.2800000,228.3500000,227.4800000,228.3500000,649185
US1.AMZN,60,20120630,010000,228.3500000,228.3500000,228.2800000,228.3500000,295949
US1.AMZN,60,20120702,180000,229.3000000,229.3199000,227.0900000,227.0918000,381032
US1.AMZN,60,20120702,190000,227.2100000,228.2700000,226.3400000,226.8594000,438523
US1.AMZN,60,20120702,200000,226.8500000,227.8700000,226.3500000,227.4500000,281414
US1.AMZN,60,20120702,210000,227.4500000,229.1200000,227.4500000,228.9000000,281754
US1.AMZN,60,20120702,220000,228.8900000,228.8900000,228.1900000,228.3860000,134152
US1.AMZN,60,20120702,230000,228.3900000,228.7400000,228.0000000,228.7000000,184449
US1.AMZN,60,20120703,000000,228.6723000,229.3400000,228.3310000,229.3100000,461514
US1.AMZN,60,20120703,010000,229.1300000,229.3200000,229.1300000,229.3200000,61336
US1.AMZN,60,20120703,180000,229.1400000,229.3000000,228.0000000,228.4100000,282386
US1.AMZN,60,20120703,190000,228.5600000,229.0000000,227.6800000,227.8100000,355374
US1.AMZN,60,20120703,200000,227.7600000,228.9200000,227.5900000,227.7800000,249017
US1.AMZN,60,20120703,210000,227.8300000,229.5300000,227.6800000,229.5300000,313178
US1.AMZN,60,20120703,220000,229.5300000,229.6300000,228.4046000,228.7700000,66232
US1.AMZN,60,20120703,230000,229.5300000,229.5300000,229.0900000,229.0900000,2003
US1.AMZN,60,20120704,000000,229.4400000,229.4900000,229.2500000,229.2600000,4308
US1.AMZN,60,20120705,180000,228.6100000,228.9700000,227.1700000,227.2900000,269075
US1.AMZN,60,20120705,190000,227.2800000,229.9300000,226.5300000,229.5200000,553823
US1.AMZN,60,20120705,200000,229.6100000,230.5000000,228.3000000,228.3280000,406456
US1.AMZN,60,20120705,210000,228.3210000,228.6400000,227.6400000,227.7618000,252431
US1.AMZN,60,20120705,220000,227.7800000,229.2000000,227.6000000,228.9500000,178987
US1.AMZN,60,20120705,230000,228.9200000,228.9301000,227.6000000,227.6680000,221896
US1.AMZN,60,20120706,000000,227.6400000,228.1000000,227.0000000,227.0500000,463395
US1.AMZN,60,20120706,010000,227.0600000,227.0600000,227.0600000,227.0600000,113548
US1.AMZN,60,20120706,180000,226.3500000,228.9000000,226.2500000,226.9000000,642864
US1.AMZN,60,20120706,190000,226.9500000,227.7950000,226.2600000,227.5500000,410821
US1.AMZN,60,20120706,200000,227.5400000,227.8500000,225.7860000,225.8900000,470845
US1.AMZN,60,20120706,210000,225.8800000,225.9100000,225.1900000,225.2500000,323169
US1.AMZN,60,20120706,220000,225.2900000,225.4300000,224.3100000,224.4800000,246477
US1.AMZN,60,20120706,230000,224.4800000,224.5798000,224.1800000,224.3400000,218320
US1.AMZN,60,20120707,000000,224.3200000,225.3400000,224.2000000,225.0500000,601605
US1.AMZN,60,20120707,010000,225.0500000,225.0500000,224.9500000,225.0500000,90024
US1.AMZN,60,20120709,180000,224.8000000,226.0000000,223.6001000,223.9400000,279050
US1.AMZN,60,20120709,190000,223.9200000,224.8600000,223.4500000,224.7300000,393122
US1.AMZN,60,20120709,200000,224.8100000,225.7400000,224.4800000,224.5201000,252736
US1.AMZN,60,20120709,210000,224.5100000,224.5900000,223.7100000,224.1700000,199071
US1.AMZN,60,20120709,220000,224.2200000,225.3300000,224.2100000,225.1500000,163478
US1.AMZN,60,20120709,230000,225.1600000,225.3300000,223.7800000,224.2100000,155354
US1.AMZN,60,20120710,000000,224.2200000,225.1300000,223.8000000,225.0300000,361933
US1.AMZN,60,20120710,010000,225.0500000,225.0500000,225.0500000,225.0500000,95730
US1.AMZN,60,20120710,180000,226.5000000,227.1400000,224.8000000,225.6800000,297457
US1.AMZN,60,20120710,190000,225.6800000,225.7605000,223.0000000,223.4950000,517108
US1.AMZN,60,20120710,200000,223.4000000,223.6300000,221.9700000,222.6100000,366092
US1.AMZN,60,20120710,210000,222.5300000,224.2600000,222.5000000,223.1300000,338921
US1.AMZN,60,20120710,220000,223.2000000,223.4880000,222.1400000,222.2100000,208350
US1.AMZN,60,20120710,230000,222.2400000,222.3100000,219.2100000,219.7100000,488999
US1.AMZN,60,20120711,000000,219.5900000,220.3400000,218.2800000,219.4700000,605548
US1.AMZN,60,20120711,010000,219.4800000,219.5000000,219.4800000,219.5000000,88380
US1.AMZN,60,20120711,180000,218.7800000,221.2040000,218.1600000,220.2500000,345620
US1.AMZN,60,20120711,190000,220.2500000,221.7400000,217.5200000,217.8500000,610896
US1.AMZN,60,20120711,200000,217.8100000,219.0500000,217.0500000,218.7300000,330871
US1.AMZN,60,20120711,210000,218.7700000,219.1500000,217.6000000,218.0900000,173124
US1.AMZN,60,20120711,220000,218.0600000,218.0600000,216.5320000,217.1103000,273348
US1.AMZN,60,20120711,230000,217.2200000,217.3100000,215.3400000,216.7300000,384663
US1.AMZN,60,20120712,000000,216.7900000,218.6600000,216.5900000,218.3000000,449504
US1.AMZN,60,20120712,010000,218.3700000,218.3700000,218.3660000,218.3700000,82717
US1.AMZN,60,20120712,180000,216.6100000,217.3000000,214.1000000,215.0200000,418862
US1.AMZN,60,20120712,190000,214.9800000,215.1680000,212.6100000,214.0182000,568339
US1.AMZN,60,20120712,200000,214.0390000,215.2500000,213.7000000,214.8700000,483175
US1.AMZN,60,20120712,210000,214.8400000,215.0198000,213.8500000,214.9599000,244192
US1.AMZN,60,20120712,220000,214.8720000,216.3300000,214.6200000,215.1501000,309553
US1.AMZN,60,20120712,230000,215.1500000,215.8000000,214.8000000,215.4600000,168021
US1.AMZN,60,20120713,000000,215.4900000,216.0800000,215.1200000,215.3900000,340989
US1.AMZN,60,20120713,010000,215.3600000,215.3600000,215.3600000,215.3600000,58238
US1.AMZN,60,20120713,180000,215.8000000,216.7000000,213.8800000,214.6000000,281260
US1.AMZN,60,20120713,190000,214.6000000,216.1600000,214.3500000,215.0000000,426923
US1.AMZN,60,20120713,200000,215.0700000,217.1880000,214.8900000,217.1600000,319648
US1.AMZN,60,20120713,210000,217.1200000,218.2499000,217.0400000,218.1600000,287751
US1.AMZN,60,20120713,220000,218.1900000,218.7500000,217.7618000,218.0100000,197934
US1.AMZN,60,20120713,230000,218.0100000,218.4900000,217.7700000,218.4200000,142641
US1.AMZN,60,20120714,000000,218.4400000,219.3100000,218.1700000,218.3900000,463894
US1.AMZN,60,20120714,010000,218.4500000,218.4500000,218.3900000,218.3900000,78197
US1.AMZN,60,20120716,180000,216.6000000,218.3100000,216.5300000,216.8900000,338994
US1.AMZN,60,20120716,190000,216.7600000,217.1298000,215.3600000,216.7000000,379496
US1.AMZN,60,20120716,200000,216.6000000,217.8700000,216.5000000,216.7600000,185891
US1.AMZN,60,20120716,210000,216.8000000,217.0500000,214.4600000,214.9800000,272704
US1.AMZN,60,20120716,220000,214.9300000,216.2400000,214.8600000,215.9800000,222257
US1.AMZN,60,20120716,230000,216.0300000,216.3100000,215.6300000,215.9050000,152803
US1.AMZN,60,20120717,000000,215.9600000,216.4200000,215.2050000,215.9900000,336284
US1.AMZN,60,20120717,010000,215.9900000,216.0100000,215.9900000,216.0100000,55584
US1.AMZN,60,20120717,180000,217.4500000,217.9000000,215.3020000,216.5600000,323676
US1.AMZN,60,20120717,190000,216.3800000,216.7500000,213.9600000,214.5200000,386277
US1.AMZN,60,20120717,200000,214.6800000,216.6200000,214.4700000,216.6000000,218125
US1.AMZN,60,20120717,210000,216.4900000,217.6900000,216.4000000,216.4000000,200346
US1.AMZN,60,20120717,220000,216.4000000,217.9400000,216.4000000,217.0600000,216823
US1.AMZN,60,20120717,230000,217.1290000,217.6600000,216.9400000,217.1708000,162399
US1.AMZN,60,20120718,000000,217.1700000,217.3500000,216.2400000,216.9200000,399051
US1.AMZN,60,20120718,010000,216.9300000,216.9300000,216.9300000,216.9300000,42798
