<TICKER>,<PER>,<DATE>,<TIME>,Open,High,Low,Close,Volume
US1.IBM,60,20120710,010000,189.6700000,189.6700000,189.6700000,189.6700000,290293
US1.IBM,60,20120710,180000,190.2650000,191.1400000,189.7700000,189.7900000,65730
US1.IBM,60,20120710,190000,189.7900000,189.7900000,187.4900000,187.8300000,59093
US1.IBM,60,20120710,200000,187.8300000,188.3900000,187.1000000,187.7100000,94989
US1.IBM,60,20120710,210000,187.7900000,188.2300000,187.6700000,188.2100000,42760
US1.IBM,60,20120710,220000,188.0900000,188.2500000,187.1400000,187.1400000,41922
US1.IBM,60,20120710,230000,187.1500000,187.2800000,185.6400000,186.2400000,70762
US1.IBM,60,20120711,000000,186.2000000,186.5100000,185.6200000,186.2600000,61904
US1.IBM,60,20120711,010000,186.2600000,186.2600000,186.2600000,186.2600000,157387
US1.IBM,60,20120711,180000,186.1600000,186.5100000,185.3100000,185.9400000,55780
US1.IBM,60,20120711,190000,185.9950000,186.4300000,185.2600000,186.3100000,59369
US1.IBM,60,20120711,200000,186.2500000,187.3400000,186.2500000,186.9800000,36097
US1.IBM,60,20120711,210000,187.0100000,187.3200000,185.8600000,185.9200000,65324
US1.IBM,60,20120711,220000,185.9300000,186.0800000,185.1900000,185.2900000,37154
US1.IBM,60,20120711,230000,185.3050000,185.4200000,183.5100000,183.7500000,53301
US1.IBM,60,20120712,000000,183.7400000,185.4900000,183.7400000,185.1900000,75533
US1.IBM,60,20120712,010000,185.2500000,185.2500000,185.2500000,185.2500000,389261
US1.IBM,60,20120712,180000,183.9500000,183.9500000,182.1800000,182.7400000,52239
US1.IBM,60,20120712,190000,182.7300000,183.0000000,181.8600000,182.3500000,56649
US1.IBM,60,20120712,200000,182.2900000,183.7600000,182.2000000,183.5400000,56422
US1.IBM,60,20120712,210000,183.5600000,183.7000000,183.0500000,183.6000000,60295
US1.IBM,60,20120712,220000,183.5100000,184.3900000,183.3000000,183.6500000,66519
US1.IBM,60,20120712,230000,183.7000000,184.1600000,183.3200000,184.0600000,66832
US1.IBM,60,20120713,000000,184.0000000,184.3000000,183.0800000,183.1000000,84371
US1.IBM,60,20120713,010000,183.0950000,183.0950000,183.0900000,183.0900000,137732
US1.IBM,60,20120713,180000,183.1600000,186.1400000,183.1600000,185.7350000,63150
US1.IBM,60,20120713,190000,185.5200000,186.3000000,185.2300000,185.9900000,70365
US1.IBM,60,20120713,200000,186.0300000,186.2600000,185.5100000,185.9600000,64750
US1.IBM,60,20120713,210000,185.9400000,186.2400000,185.6200000,185.6600000,49272
US1.IBM,60,20120713,220000,185.7000000,186.0700000,185.6800000,185.7501000,36739
US1.IBM,60,20120713,230000,185.7800000,186.0200000,185.6600000,185.8100000,35379
US1.IBM,60,20120714,000000,185.8500000,186.3200000,185.6700000,185.9600000,94770
US1.IBM,60,20120714,010000,185.9400000,186.0100000,185.9300000,186.0100000,239917
US1.IBM,60,20120716,180000,185.5000000,186.1000000,185.5000000,185.5400000,45854
US1.IBM,60,20120716,190000,185.5100000,185.8800000,185.1900000,185.2400000,64032
US1.IBM,60,20120716,200000,185.2800000,185.9200000,185.1118000,185.6000000,69999
US1.IBM,60,20120716,210000,185.6100000,185.6100000,184.7300000,185.0000000,58505
US1.IBM,60,20120716,220000,184.9100000,185.2500000,184.6100000,184.8500000,53991
US1.IBM,60,20120716,230000,184.8200000,185.3200000,184.7900000,185.0800000,66405
US1.IBM,60,20120717,000000,185.0900000,185.3500000,184.6100000,184.8300000,55407
US1.IBM,60,20120717,010000,184.7900000,184.7900000,184.7900000,184.7900000,136556
US1.IBM,60,20120717,180000,185.7200000,186.2400000,185.3200000,186.2400000,33072
US1.IBM,60,20120717,190000,186.1500000,186.1900000,183.8600000,183.9000000,78965
US1.IBM,60,20120717,200000,183.8800000,185.2100000,183.8250000,185.1800000,73702
US1.IBM,60,20120717,210000,185.3700000,185.6400000,184.9600000,184.9700000,58514
US1.IBM,60,20120717,220000,184.9400000,185.1600000,184.5500000,184.6800000,72926
US1.IBM,60,20120717,230000,184.6800000,184.7600000,183.8600000,184.0450000,86729
US1.IBM,60,20120718,000000,184.0100000,184.0400000,183.2800000,183.6300000,104292
US1.IBM,60,20120718,010000,183.5900000,183.6500000,183.5900000,183.6500000,507019
US1.IBM,60,20120718,180000,184.1500000,185.3100000,183.6100000,185.3000000,50073
US1.IBM,60,20120718,190000,185.3300000,187.0000000,184.9100000,186.7100000,116809
US1.IBM,60,20120718,200000,186.6200000,187.3300000,186.0000000,186.7200000,82264
US1.IBM,60,20120718,210000,186.7300000,188.3900000,186.7300000,188.0200000,61094
US1.IBM,60,20120718,220000,188.0200000,188.5600000,187.5700000,188.1700000,49052
US1.IBM,60,20120718,230000,188.1500000,188.1700000,187.2100000,187.9300000,46540
US1.IBM,60,20120719,000000,187.9500000,188.2100000,187.6000000,188.1500000,102865
US1.IBM,60,20120719,010000,188.1000000,188.2500000,188.1000000,188.2500000,371520
US1.IBM,60,20120719,180000,193.2300000,196.3800000,193.2000000,194.7400000,166470
US1.IBM,60,20120719,190000,194.9200000,196.8500000,194.5900000,194.6300000,160206
US1.IBM,60,20120719,200000,194.9700000,196.0000000,194.6400000,194.7700000,67559
US1.IBM,60,20120719,210000,194.7800000,195.5500000,194.7800000,195.2899000,12537
US1.IBM,60,20120719,220000,195.8700000,196.4400000,195.0000000,195.0200000,65726
US1.IBM,60,20120719,230000,195.1400000,196.4900000,195.0500000,195.1100000,68684
US1.IBM,60,20120720,000000,195.1500000,196.0300000,195.0100000,195.2600000,103159
US1.IBM,60,20120720,010000,195.2460000,195.3400000,195.2100000,195.3400000,288952
US1.IBM,60,20120720,180000,194.1400000,194.5000000,194.0000000,194.3000000,31615
US1.IBM,60,20120720,190000,194.2900000,194.8300000,193.4700000,194.0100000,52404
US1.IBM,60,20120720,200000,193.9700000,194.3300000,193.8200000,193.8600000,59452
US1.IBM,60,20120720,210000,193.8500000,193.8500000,193.0500000,193.5100000,46985
US1.IBM,60,20120720,220000,193.5200000,193.5650000,192.8200000,192.8200000,45486
US1.IBM,60,20120720,230000,192.9100000,193.0900000,192.5300000,192.6100000,50771
US1.IBM,60,20120721,000000,192.5400000,192.8100000,192.2000000,192.5000000,80716
US1.IBM,60,20120721,010000,192.4100000,192.4500000,192.4100000,192.4500000,307622
US1.IBM,60,20120723,180000,189.2600000,189.7000000,188.2600000,189.1000000,61731
